data,id,mois,jour,annee,numero_de_message,temperature_partie_entiere,temperature_partie_decimale,humidite,pluie_en_augets,direction_du_vecteur_moyen_de_vent,force_moyenne_du_vecteur_de_vent,pression_a_decoder,direction_du_vecteur_de_vent_max,force_du_vecteur_de_vent_max,pluie_la_plus_intense_durant_1_min,type_station,pluie_intensite_max,heure,annee_reelle,minute,pression,temperature_decodee,direction_du_vecteur_vent_moyen,type_de_station,pluie,direction_du_vecteur_de_vent_max_en_degres,force_moyenne_du_vecteur_vent,force_rafale_max,jour_mois,dd_mm_yy_utc,hh_mm_utc,dd_mm_yy_hh_mm,temperature_en_degre_c,false_message,dd_mm_yy_hh_mm_utc,heure_paris_dd_mm_yy_hh_mm,heure_de_paris,heure_utc
ab68a0f2f2f2f2f2f2f2f2f3,85,11,8,10,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/11,8/11/2029,1:30,2029-11-08T01:30:00,25.12,267125272015603,2029-11-08T01:30:00+00:00,2029-11-08T01:30:00+01:00,2029-11-08T01:30:00+00:00,2029-11-08T01:30:00+00:00
ab68a4f2f2f2f2f2f2f2f2f3,85,11,8,10,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/11,8/11/2029,9:30,2029-11-08T09:30:00,25.12,267125272015603,2029-11-08T09:30:00+00:00,2029-11-08T09:30:00+01:00,2029-11-08T09:30:00+00:00,2029-11-08T09:30:00+00:00
ab0480f2f2f2f2f2f2f2f2f3,85,8,4,8,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/8,4/8/2027,1:30,2027-08-04T01:30:00,25.12,267125272015603,2027-08-04T01:30:00+00:00,2027-08-04T01:30:00+02:00,2027-08-04T01:30:00+00:00,2027-08-04T01:30:00+00:00
aabc82f2f2f2f2f2f2f2f2f3,85,5,28,8,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/5,28/5/2027,5:30,2027-05-28T05:30:00,25.12,267125272015603,2027-05-28T05:30:00+00:00,2027-05-28T05:30:00+02:00,2027-05-28T05:30:00+00:00,2027-05-28T05:30:00+00:00
ab74baf2f2f2f2f2f2f2f2f3,85,11,20,11,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/11,20/11/2030,21:30,2030-11-20T21:30:00,25.12,267125272015603,2030-11-20T21:30:00+00:00,2030-11-20T21:30:00+01:00,2030-11-20T21:30:00+00:00,2030-11-20T21:30:00+00:00
ab1cb2f2f2f2f2f2f2f2f2f3,85,8,28,11,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/8,28/8/2030,5:30,2030-08-28T05:30:00,25.12,267125272015603,2030-08-28T05:30:00+00:00,2030-08-28T05:30:00+02:00,2030-08-28T05:30:00+00:00,2030-08-28T05:30:00+00:00
aac48af2f2f2f2f2f2f2f2f3,85,6,4,8,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/6,4/6/2027,21:30,2027-06-04T21:30:00,25.12,267125272015603,2027-06-04T21:30:00+00:00,2027-06-04T21:30:00+02:00,2027-06-04T21:30:00+00:00,2027-06-04T21:30:00+00:00
ab74aaf2f2f2f2f2f2f2f2f3,85,11,20,10,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/11,20/11/2029,21:30,2029-11-20T21:30:00,25.12,267125272015603,2029-11-20T21:30:00+00:00,2029-11-20T21:30:00+01:00,2029-11-20T21:30:00+00:00,2029-11-20T21:30:00+00:00
aadca6f2f2f2f2f2f2f2f2f3,85,6,28,10,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/6,28/6/2029,13:30,2029-06-28T13:30:00,25.12,267125272015603,2029-06-28T13:30:00+00:00,2029-06-28T13:30:00+02:00,2029-06-28T13:30:00+00:00,2029-06-28T13:30:00+00:00
ab04baf2f2f2f2f2f2f2f2f3,85,8,4,11,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/8,4/8/2030,21:30,2030-08-04T21:30:00,25.12,267125272015603,2030-08-04T21:30:00+00:00,2030-08-04T21:30:00+02:00,2030-08-04T21:30:00+00:00,2030-08-04T21:30:00+00:00
ab6496f2f2f2f2f2f2f2f2f3,85,11,4,9,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/11,4/11/2028,13:30,2028-11-04T13:30:00,25.12,267125272015603,2028-11-04T13:30:00+00:00,2028-11-04T13:30:00+01:00,2028-11-04T13:30:00+00:00,2028-11-04T13:30:00+00:00
ab8c92f2f2f2f2f2f2f2f2f3,85,12,12,9,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/12,12/12/2028,5:30,2028-12-12T05:30:00,25.12,267125272015603,2028-12-12T05:30:00+00:00,2028-12-12T05:30:00+01:00,2028-12-12T05:30:00+00:00,2028-12-12T05:30:00+00:00
a930aaf2f2f2f2f2f2f2f2f3,84,9,16,10,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/9,16/9/2029,21:30,2029-09-16T21:30:00,25.12,267125272015603,2029-09-16T21:30:00+00:00,2029-09-16T21:30:00+02:00,2029-09-16T21:30:00+00:00,2029-09-16T21:30:00+00:00
aa84b6f2f2f2f2f2f2f2f2f3,85,4,4,11,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/4,4/4/2030,13:30,2030-04-04T13:30:00,25.12,267125272015603,2030-04-04T13:30:00+00:00,2030-04-04T13:30:00+02:00,2030-04-04T13:30:00+00:00,2030-04-04T13:30:00+00:00
ab88aaf2f2f2f2f2f2f2f2f3,85,12,8,10,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/12,8/12/2029,21:30,2029-12-08T21:30:00,25.12,267125272015603,2029-12-08T21:30:00+00:00,2029-12-08T21:30:00+01:00,2029-12-08T21:30:00+00:00,2029-12-08T21:30:00+00:00
aa4cb0f2f2f2f2f2f2f2f2f3,85,2,12,11,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/2,12/2/2030,1:30,2030-02-12T01:30:00,25.12,267125272015603,2030-02-12T01:30:00+00:00,2030-02-12T01:30:00+01:00,2030-02-12T01:30:00+00:00,2030-02-12T01:30:00+00:00
aa64a8f2f2f2f2f2f2f2f2f3,85,3,4,10,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/3,4/3/2029,17:30,2029-03-04T17:30:00,25.12,267125272015603,2029-03-04T17:30:00+00:00,2029-03-04T17:30:00+01:00,2029-03-04T17:30:00+00:00,2029-03-04T17:30:00+00:00
aa6496f2f2f2f2f2f2f2f2f3,85,3,4,9,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/3,4/3/2028,13:30,2028-03-04T13:30:00,25.12,267125272015603,2028-03-04T13:30:00+00:00,2028-03-04T13:30:00+01:00,2028-03-04T13:30:00+00:00,2028-03-04T13:30:00+00:00
aadca4f2f2f2f2f2f2f2f2f3,85,6,28,10,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/6,28/6/2029,9:30,2029-06-28T09:30:00,25.12,267125272015603,2029-06-28T09:30:00+00:00,2029-06-28T09:30:00+02:00,2029-06-28T09:30:00+00:00,2029-06-28T09:30:00+00:00
aa5888f2f2f2f2f2f2f2f2f3,85,2,24,8,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/2,24/2/2027,17:30,2027-02-24T17:30:00,25.12,267125272015603,2027-02-24T17:30:00+00:00,2027-02-24T17:30:00+01:00,2027-02-24T17:30:00+00:00,2027-02-24T17:30:00+00:00
aad898f2f2f2f2f2f2f2f2f3,85,6,24,9,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/6,24/6/2028,17:30,2028-06-24T17:30:00,25.12,267125272015603,2028-06-24T17:30:00+00:00,2028-06-24T17:30:00+02:00,2028-06-24T17:30:00+00:00,2028-06-24T17:30:00+00:00
aab0b4f2f2f2f2f2f2f2f2f3,85,5,16,11,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/5,16/5/2030,9:30,2030-05-16T09:30:00,25.12,267125272015603,2030-05-16T09:30:00+00:00,2030-05-16T09:30:00+02:00,2030-05-16T09:30:00+00:00,2030-05-16T09:30:00+00:00
aabca4f2f2f2f2f2f2f2f2f3,85,5,28,10,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/5,28/5/2029,9:30,2029-05-28T09:30:00,25.12,267125272015603,2029-05-28T09:30:00+00:00,2029-05-28T09:30:00+02:00,2029-05-28T09:30:00+00:00,2029-05-28T09:30:00+00:00
aab8b6f2f2f2f2f2f2f2f2f3,85,5,24,11,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/5,24/5/2030,13:30,2030-05-24T13:30:00,25.12,267125272015603,2030-05-24T13:30:00+00:00,2030-05-24T13:30:00+02:00,2030-05-24T13:30:00+00:00,2030-05-24T13:30:00+00:00
ab8496f2f2f2f2f2f2f2f2f3,85,12,4,9,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/12,4/12/2028,13:30,2028-12-04T13:30:00,25.12,267125272015603,2028-12-04T13:30:00+00:00,2028-12-04T13:30:00+01:00,2028-12-04T13:30:00+00:00,2028-12-04T13:30:00+00:00
ab8890f2f2f2f2f2f2f2f2f3,85,12,8,9,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/12,8/12/2028,1:30,2028-12-08T01:30:00,25.12,267125272015603,2028-12-08T01:30:00+00:00,2028-12-08T01:30:00+01:00,2028-12-08T01:30:00+00:00,2028-12-08T01:30:00+00:00
ab10b2f2f2f2f2f2f2f2f2f3,85,8,16,11,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/8,16/8/2030,5:30,2030-08-16T05:30:00,25.12,267125272015603,2030-08-16T05:30:00+00:00,2030-08-16T05:30:00+02:00,2030-08-16T05:30:00+00:00,2030-08-16T05:30:00+00:00
ab18a4f2f2f2f2f2f2f2f2f3,85,8,24,10,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/8,24/8/2029,9:30,2029-08-24T09:30:00,25.12,267125272015603,2029-08-24T09:30:00+00:00,2029-08-24T09:30:00+02:00,2029-08-24T09:30:00+00:00,2029-08-24T09:30:00+00:00
ab18a8f2f2f2f2f2f2f2f2f3,85,8,24,10,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/8,24/8/2029,17:30,2029-08-24T17:30:00,25.12,267125272015603,2029-08-24T17:30:00+00:00,2029-08-24T17:30:00+02:00,2029-08-24T17:30:00+00:00,2029-08-24T17:30:00+00:00
ab9884f2f2f2f2f2f2f2f2f3,85,12,24,8,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/12,24/12/2027,9:30,2027-12-24T09:30:00,25.12,267125272015603,2027-12-24T09:30:00+00:00,2027-12-24T09:30:00+01:00,2027-12-24T09:30:00+00:00,2027-12-24T09:30:00+00:00
a8c484f2f2f2f2f2f2f2f2f3,84,6,4,8,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/6,4/6/2027,9:30,2027-06-04T09:30:00,25.12,267125272015603,2027-06-04T09:30:00+00:00,2027-06-04T09:30:00+02:00,2027-06-04T09:30:00+00:00,2027-06-04T09:30:00+00:00
a8e4b0f2f2f2f2f2f2f2f2f3,84,7,4,11,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/7,4/7/2030,1:30,2030-07-04T01:30:00,25.12,267125272015603,2030-07-04T01:30:00+00:00,2030-07-04T01:30:00+02:00,2030-07-04T01:30:00+00:00,2030-07-04T01:30:00+00:00
a8b094f2f2f2f2f2f2f2f2f3,84,5,16,9,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/5,16/5/2028,9:30,2028-05-16T09:30:00,25.12,267125272015603,2028-05-16T09:30:00+00:00,2028-05-16T09:30:00+02:00,2028-05-16T09:30:00+00:00,2028-05-16T09:30:00+00:00
aae486f2f2f2f2f2f2f2f2f3,85,7,4,8,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/7,4/7/2027,13:30,2027-07-04T13:30:00,25.12,267125272015603,2027-07-04T13:30:00+00:00,2027-07-04T13:30:00+02:00,2027-07-04T13:30:00+00:00,2027-07-04T13:30:00+00:00
a8c4b4f2f2f2f2f2f2f2f2f3,84,6,4,11,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/6,4/6/2030,9:30,2030-06-04T09:30:00,25.12,267125272015603,2030-06-04T09:30:00+00:00,2030-06-04T09:30:00+02:00,2030-06-04T09:30:00+00:00,2030-06-04T09:30:00+00:00
a8c8aaf2f2f2f2f2f2f2f2f3,84,6,8,10,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/6,8/6/2029,21:30,2029-06-08T21:30:00,25.12,267125272015603,2029-06-08T21:30:00+00:00,2029-06-08T21:30:00+02:00,2029-06-08T21:30:00+00:00,2029-06-08T21:30:00+00:00
a8d4baf2f2f2f2f2f2f2f2f3,84,6,20,11,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/6,20/6/2030,21:30,2030-06-20T21:30:00,25.12,267125272015603,2030-06-20T21:30:00+00:00,2030-06-20T21:30:00+02:00,2030-06-20T21:30:00+00:00,2030-06-20T21:30:00+00:00
a944baf2f2f2f2f2f2f2f2f3,84,10,4,11,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/10,4/10/2030,21:30,2030-10-04T21:30:00,25.12,267125272015603,2030-10-04T21:30:00+00:00,2030-10-04T21:30:00+02:00,2030-10-04T21:30:00+00:00,2030-10-04T21:30:00+00:00
a9488af2f2f2f2f2f2f2f2f3,84,10,8,8,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/10,8/10/2027,21:30,2027-10-08T21:30:00,25.12,267125272015603,2027-10-08T21:30:00+00:00,2027-10-08T21:30:00+02:00,2027-10-08T21:30:00+00:00,2027-10-08T21:30:00+00:00
aad4aaf2f2f2f2f2f2f2f2f3,85,6,20,10,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/6,20/6/2029,21:30,2029-06-20T21:30:00,25.12,267125272015603,2029-06-20T21:30:00+00:00,2029-06-20T21:30:00+02:00,2029-06-20T21:30:00+00:00,2029-06-20T21:30:00+00:00
a94c9af2f2f2f2f2f2f2f2f3,84,10,12,9,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/10,12/10/2028,21:30,2028-10-12T21:30:00,25.12,267125272015603,2028-10-12T21:30:00+00:00,2028-10-12T21:30:00+02:00,2028-10-12T21:30:00+00:00,2028-10-12T21:30:00+00:00
a950a8f2f2f2f2f2f2f2f2f3,84,10,16,10,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/10,16/10/2029,17:30,2029-10-16T17:30:00,25.12,267125272015603,2029-10-16T17:30:00+00:00,2029-10-16T17:30:00+02:00,2029-10-16T17:30:00+00:00,2029-10-16T17:30:00+00:00
a99090f2f2f2f2f2f2f2f2f3,84,12,16,9,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/12,16/12/2028,1:30,2028-12-16T01:30:00,25.12,267125272015603,2028-12-16T01:30:00+00:00,2028-12-16T01:30:00+01:00,2028-12-16T01:30:00+00:00,2028-12-16T01:30:00+00:00
a998a8f2f2f2f2f2f2f2f2f3,84,12,24,10,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/12,24/12/2029,17:30,2029-12-24T17:30:00,25.12,267125272015603,2029-12-24T17:30:00+00:00,2029-12-24T17:30:00+01:00,2029-12-24T17:30:00+00:00,2029-12-24T17:30:00+00:00
a99094f2f2f2f2f2f2f2f2f3,84,12,16,9,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/12,16/12/2028,9:30,2028-12-16T09:30:00,25.12,267125272015603,2028-12-16T09:30:00+00:00,2028-12-16T09:30:00+01:00,2028-12-16T09:30:00+00:00,2028-12-16T09:30:00+00:00
aad4a2f2f2f2f2f2f2f2f2f3,85,6,20,10,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/6,20/6/2029,5:30,2029-06-20T05:30:00,25.12,267125272015603,2029-06-20T05:30:00+00:00,2029-06-20T05:30:00+02:00,2029-06-20T05:30:00+00:00,2029-06-20T05:30:00+00:00
aadcb0f2f2f2f2f2f2f2f2f3,85,6,28,11,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/6,28/6/2030,1:30,2030-06-28T01:30:00,25.12,267125272015603,2030-06-28T01:30:00+00:00,2030-06-28T01:30:00+02:00,2030-06-28T01:30:00+00:00,2030-06-28T01:30:00+00:00
aa9c96f2f2f2f2f2f2f2f2f3,85,4,28,9,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/4,28/4/2028,13:30,2028-04-28T13:30:00,25.12,267125272015603,2028-04-28T13:30:00+00:00,2028-04-28T13:30:00+02:00,2028-04-28T13:30:00+00:00,2028-04-28T13:30:00+00:00
aaf098f2f2f2f2f2f2f2f2f3,85,7,16,9,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/7,16/7/2028,17:30,2028-07-16T17:30:00,25.12,267125272015603,2028-07-16T17:30:00+00:00,2028-07-16T17:30:00+02:00,2028-07-16T17:30:00+00:00,2028-07-16T17:30:00+00:00
aaf09af2f2f2f2f2f2f2f2f3,85,7,16,9,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/7,16/7/2028,21:30,2028-07-16T21:30:00,25.12,267125272015603,2028-07-16T21:30:00+00:00,2028-07-16T21:30:00+02:00,2028-07-16T21:30:00+00:00,2028-07-16T21:30:00+00:00
aaf0b6f2f2f2f2f2f2f2f2f3,85,7,16,11,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/7,16/7/2030,13:30,2030-07-16T13:30:00,25.12,267125272015603,2030-07-16T13:30:00+00:00,2030-07-16T13:30:00+02:00,2030-07-16T13:30:00+00:00,2030-07-16T13:30:00+00:00
ab5898f2f2f2f2f2f2f2f2f3,85,10,24,9,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/10,24/10/2028,17:30,2028-10-24T17:30:00,25.12,267125272015603,2028-10-24T17:30:00+00:00,2028-10-24T17:30:00+02:00,2028-10-24T17:30:00+00:00,2028-10-24T17:30:00+00:00
ab5ca4f2f2f2f2f2f2f2f2f3,85,10,28,10,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/10,28/10/2029,9:30,2029-10-28T09:30:00,25.12,267125272015603,2029-10-28T09:30:00+00:00,2029-10-28T09:30:00+01:00,2029-10-28T09:30:00+00:00,2029-10-28T09:30:00+00:00
aad8b2f2f2f2f2f2f2f2f2f3,85,6,24,11,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/6,24/6/2030,5:30,2030-06-24T05:30:00,25.12,267125272015603,2030-06-24T05:30:00+00:00,2030-06-24T05:30:00+02:00,2030-06-24T05:30:00+00:00,2030-06-24T05:30:00+00:00
ab3cbaf2f2f2f2f2f2f2f2f3,85,9,28,11,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/9,28/9/2030,21:30,2030-09-28T21:30:00,25.12,267125272015603,2030-09-28T21:30:00+00:00,2030-09-28T21:30:00+02:00,2030-09-28T21:30:00+00:00,2030-09-28T21:30:00+00:00
ab4894f2f2f2f2f2f2f2f2f3,85,10,8,9,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/10,8/10/2028,9:30,2028-10-08T09:30:00,25.12,267125272015603,2028-10-08T09:30:00+00:00,2028-10-08T09:30:00+02:00,2028-10-08T09:30:00+00:00,2028-10-08T09:30:00+00:00
ab48b0f2f2f2f2f2f2f2f2f3,85,10,8,11,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/10,8/10/2030,1:30,2030-10-08T01:30:00,25.12,267125272015603,2030-10-08T01:30:00+00:00,2030-10-08T01:30:00+02:00,2030-10-08T01:30:00+00:00,2030-10-08T01:30:00+00:00
ab44b0f2f2f2f2f2f2f2f2f3,85,10,4,11,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/10,4/10/2030,1:30,2030-10-04T01:30:00,25.12,267125272015603,2030-10-04T01:30:00+00:00,2030-10-04T01:30:00+02:00,2030-10-04T01:30:00+00:00,2030-10-04T01:30:00+00:00
ab58b6f2f2f2f2f2f2f2f2f3,85,10,24,11,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/10,24/10/2030,13:30,2030-10-24T13:30:00,25.12,267125272015603,2030-10-24T13:30:00+00:00,2030-10-24T13:30:00+02:00,2030-10-24T13:30:00+00:00,2030-10-24T13:30:00+00:00
ab8c86f2f2f2f2f2f2f2f2f3,85,12,12,8,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/12,12/12/2027,13:30,2027-12-12T13:30:00,25.12,267125272015603,2027-12-12T13:30:00+00:00,2027-12-12T13:30:00+01:00,2027-12-12T13:30:00+00:00,2027-12-12T13:30:00+00:00
ab8c8af2f2f2f2f2f2f2f2f3,85,12,12,8,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/12,12/12/2027,21:30,2027-12-12T21:30:00,25.12,267125272015603,2027-12-12T21:30:00+00:00,2027-12-12T21:30:00+01:00,2027-12-12T21:30:00+00:00,2027-12-12T21:30:00+00:00
ab5086f2f2f2f2f2f2f2f2f3,85,10,16,8,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/10,16/10/2027,13:30,2027-10-16T13:30:00,25.12,267125272015603,2027-10-16T13:30:00+00:00,2027-10-16T13:30:00+02:00,2027-10-16T13:30:00+00:00,2027-10-16T13:30:00+00:00
ab5092f2f2f2f2f2f2f2f2f3,85,10,16,9,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/10,16/10/2028,5:30,2028-10-16T05:30:00,25.12,267125272015603,2028-10-16T05:30:00+00:00,2028-10-16T05:30:00+02:00,2028-10-16T05:30:00+00:00,2028-10-16T05:30:00+00:00
ab50b0f2f2f2f2f2f2f2f2f3,85,10,16,11,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/10,16/10/2030,1:30,2030-10-16T01:30:00,25.12,267125272015603,2030-10-16T01:30:00+00:00,2030-10-16T01:30:00+02:00,2030-10-16T01:30:00+00:00,2030-10-16T01:30:00+00:00
ab9084f2f2f2f2f2f2f2f2f3,85,12,16,8,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/12,16/12/2027,9:30,2027-12-16T09:30:00,25.12,267125272015603,2027-12-16T09:30:00+00:00,2027-12-16T09:30:00+01:00,2027-12-16T09:30:00+00:00,2027-12-16T09:30:00+00:00
