data,id,humidite,direction_du_vecteur_de_vent_max,pluie_intensite_max,pression,direction_du_vecteur_vent_moyen,type_de_station,pluie,direction_du_vecteur_de_vent_max_en_degres,force_moyenne_du_vecteur_vent,force_rafale_max,temperature_en_degre_c,heure_de_paris,heure_utc
559268cfd65000002ca04000,42,74.0,0.0,0.0,100100.0,0.0,ISS,0.0,0.0,1.0,16.0,13.5,2025-12-18T17:15:00+00:00,2025-12-18T17:15:00+00:00
5592692fce6000004ca02000,42,76.0,0.0,0.0,100100.0,0.0,ISS,0.0,0.0,2.0,8.0,13.3,2025-12-18T18:00:00+00:00,2025-12-18T18:00:00+00:00
5592694fd26000004ca02800,42,76.0,0.0,0.0,100100.0,0.0,ISS,0.0,0.0,2.0,10.0,13.4,2025-12-18T18:15:00+00:00,2025-12-18T18:15:00+00:00
5592698fd26000006ca04000,42,76.0,0.0,0.0,100100.0,0.0,ISS,0.0,0.0,3.0,16.0,13.4,2025-12-18T18:45:00+00:00,2025-12-18T18:45:00+00:00
559269efd25800006ca02000,42,75.0,0.0,0.0,100100.0,0.0,ISS,0.0,0.0,3.0,8.0,13.4,2025-12-18T19:30:00+00:00,2025-12-18T19:30:00+00:00
55926b0fd25800004cc02800,42,75.0,0.0,0.0,100200.0,0.0,ISS,0.0,0.0,2.0,10.0,13.4,2025-12-18T21:45:00+00:00,2025-12-18T21:45:00+00:00
55926b8fca5800002ce01800,42,75.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,1.0,6.0,13.2,2025-12-18T22:45:00+00:00,2025-12-18T22:45:00+00:00
55926c0fa26800000ce00800,42,77.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,0.0,2.0,12.8,2025-12-18T23:45:00+00:00,2025-12-18T23:45:00+00:00
5593602fa26800000ce01400,42,77.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,0.0,5.0,12.8,2025-12-19T00:00:00+00:00,2025-12-19T00:00:00+00:00
5592690fce5800002ca02000,42,75.0,0.0,0.0,100100.0,0.0,ISS,0.0,0.0,1.0,8.0,13.3,2025-12-18T17:45:00+00:00,2025-12-18T17:45:00+00:00
55926870024800006ca02800,42,73.0,0.0,0.0,100100.0,0.0,ISS,0.0,0.0,3.0,10.0,14.0,2025-12-18T16:30:00+00:00,2025-12-18T16:30:00+00:00
55926aafd25800004cc02800,42,75.0,0.0,0.0,100200.0,0.0,ISS,0.0,0.0,2.0,10.0,13.4,2025-12-18T21:00:00+00:00,2025-12-18T21:00:00+00:00
55926a0fd65800006ca03400,42,75.0,0.0,0.0,100100.0,0.0,ISS,0.0,0.0,3.0,13.0,13.5,2025-12-18T19:45:00+00:00,2025-12-18T19:45:00+00:00
55926bcfc26000002ce01400,42,76.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,1.0,5.0,13.0,2025-12-18T23:15:00+00:00,2025-12-18T23:15:00+00:00
559360cf967000000ce00c00,42,78.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,0.0,3.0,12.5,2025-12-19T01:15:00+00:00,2025-12-19T01:15:00+00:00
5593610f867800000ce00800,42,79.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,0.0,2.0,12.1,2025-12-19T01:45:00+00:00,2025-12-19T01:45:00+00:00
5593624f828000000ce00800,42,80.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,0.0,2.0,12.0,2025-12-19T04:15:00+00:00,2025-12-19T04:15:00+00:00
5593628f868000000ce01400,42,80.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,0.0,5.0,12.1,2025-12-19T04:45:00+00:00,2025-12-19T04:45:00+00:00
5593630f868800000ce00800,42,81.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,0.0,2.0,12.1,2025-12-19T05:45:00+00:00,2025-12-19T05:45:00+00:00
5593640f4e9000000d000000,42,82.0,0.0,0.0,100400.0,0.0,ISS,0.0,0.0,0.0,0.0,11.3,2025-12-19T07:45:00+00:00,2025-12-19T07:45:00+00:00
5593642f469000000d000000,42,82.0,0.0,0.0,100400.0,0.0,ISS,0.0,0.0,0.0,0.0,11.1,2025-12-19T08:00:00+00:00,2025-12-19T08:00:00+00:00
5593620f667800000ce00c00,42,79.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,0.0,3.0,11.9,2025-12-19T03:45:00+00:00,2025-12-19T03:45:00+00:00
5593616f867800000ce00800,42,79.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,0.0,2.0,12.1,2025-12-19T02:30:00+00:00,2025-12-19T02:30:00+00:00
559360ef8e7000000ce00c00,42,78.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,0.0,3.0,12.3,2025-12-19T01:30:00+00:00,2025-12-19T01:30:00+00:00
559362af8a8000000ce00c00,42,80.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,0.0,3.0,12.2,2025-12-19T05:00:00+00:00,2025-12-19T05:00:00+00:00
5593664fa27800000d000800,42,79.0,0.0,0.0,100400.0,0.0,ISS,0.0,0.0,0.0,2.0,12.8,2025-12-19T12:15:00+00:00,2025-12-19T12:15:00+00:00
559362cf868000000ce00000,42,80.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,0.0,0.0,12.1,2025-12-19T05:15:00+00:00,2025-12-19T05:15:00+00:00
5593636f628800000ce00800,42,81.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,0.0,2.0,11.8,2025-12-19T06:30:00+00:00,2025-12-19T06:30:00+00:00
